,District,Link,Price,Rooms,Totsp,Livesp,Kitsp,floor,number of floors,MetrDist,Walk,New,Brick,Balkon,DistCenter
776,÷¿Œ,150475470,18500000.0,3.0,80.0,51.3,10.7,5.0,17.0,10.0,1.0,0.0,0.0,1.0,4.154797112316199
777,÷¿Œ,149930756,18500000.0,3.0,82.4,54.9,11.0,1.0,6.0,8.0,1.0,0.0,0.0,0.0,2.8584250698150724
778,÷¿Œ,149311866,18500000.0,2.0,52.0,30.0,10.0,11.0,12.0,7.0,0.0,0.0,1.0,1.0,3.50337784488473
779,÷¿Œ,148633624,18500000.0,1.0,56.0,0.0,0.0,12.0,21.0,13.0,1.0,0.0,0.0,0.0,4.516764391311307
780,÷¿Œ,150049090,18500000.0,2.0,51.0,36.9,8.0,1.0,24.0,3.0,1.0,0.0,0.0,0.0,2.515376281022728
781,÷¿Œ,150684834,18500000.0,3.0,62.0,41.3,7.4,5.0,7.0,4.0,1.0,0.0,1.0,1.0,3.021730429450553
782,÷¿Œ,151008260,18500000.0,1.0,57.0,30.0,11.0,6.0,14.0,10.0,1.0,0.0,1.0,1.0,3.255564486405562
783,÷¿Œ,139190472,18500000.0,2.0,51.0,41.0,8.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,2.3418837068083427
784,÷¿Œ,148847130,45900000.0,4.0,102.0,50.0,22.3,8.0,23.0,10.0,1.0,0.0,1.0,0.0,3.891645090348889
785,÷¿Œ,150758838,141344000.0,4.0,176.7,140.0,20.0,13.0,13.0,3.0,1.0,0.0,1.0,0.0,2.322346269893683
786,÷¿Œ,149438788,45904950.0,2.0,76.7,47.6,6.8,6.0,12.0,3.0,1.0,1.0,1.0,0.0,2.6125192535156154
787,÷¿Œ,48903171,18533894.0,2.0,57.7,0.0,0.0,4.0,7.0,5.0,1.0,1.0,1.0,0.0,2.9236469945504724
788,÷¿Œ,148961653,18574516.0,2.0,57.9,35.0,6.0,7.0,7.0,9.0,1.0,1.0,1.0,0.0,2.9568445012784252
789,÷¿Œ,150149866,18600000.0,1.0,52.0,28.0,10.0,14.0,14.0,5.0,1.0,0.0,1.0,1.0,3.5343225022296574
790,÷¿Œ,150149867,18600000.0,2.0,52.0,28.0,10.0,14.0,14.0,5.0,1.0,0.0,1.0,1.0,3.5343225022296574
791,÷¿Œ,150464350,18600000.0,4.0,90.0,63.0,9.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,2.7032853309441975
792,÷¿Œ,145205143,18600000.0,4.0,90.0,61.0,10.0,5.0,5.0,3.0,1.0,0.0,1.0,0.0,2.7032853309441975
793,÷¿Œ,148349553,18696634.0,2.0,67.5,35.4,12.3,3.0,13.0,9.0,1.0,1.0,1.0,1.0,3.785585247974549
794,÷¿Œ,48899196,18877252.0,2.0,61.3,0.0,0.0,1.0,6.0,5.0,1.0,1.0,1.0,0.0,2.9236469945504724
795,÷¿Œ,150425016,18900000.0,2.0,62.1,34.1,9.1,3.0,4.0,4.0,1.0,0.0,1.0,0.0,2.0171264633163437
796,÷¿Œ,150877089,19000000.0,3.0,76.0,48.0,9.0,4.0,7.0,10.0,1.0,0.0,0.0,1.0,3.943693731771082
797,÷¿Œ,43472315,19000000.0,3.0,80.5,49.0,10.0,3.0,25.0,11.0,1.0,0.0,1.0,1.0,4.607041386814004
798,÷¿Œ,148282730,19000000.0,1.0,55.0,0.0,0.0,2.0,7.0,13.0,1.0,0.0,1.0,0.0,3.23591771448172
799,÷¿Œ,149931516,19000000.0,3.0,80.0,58.0,9.0,3.0,5.0,11.0,1.0,0.0,0.0,1.0,3.7097264760894464
800,÷¿Œ,149555669,19000000.0,2.0,43.9,25.3,8.2,8.0,12.0,6.0,1.0,0.0,1.0,1.0,3.0871944212265063
801,÷¿Œ,49724829,19000000.0,2.0,62.0,36.0,14.0,6.0,8.0,5.0,1.0,0.0,1.0,0.0,2.2921123226548556
802,÷¿Œ,150565221,19000000.0,3.0,85.0,62.7,8.6,2.0,5.0,10.0,1.0,0.0,0.0,1.0,3.6492817277532392
803,÷¿Œ,147695889,19000000.0,1.0,54.1,54.1,0.0,12.0,19.0,21.0,1.0,0.0,1.0,1.0,3.891645090348889
804,÷¿Œ,150234018,19096000.0,1.0,50.8,0.0,0.0,3.0,8.0,9.0,1.0,1.0,1.0,0.0,2.1623733687855204
805,÷¿Œ,149725676,19096000.0,1.0,50.8,0.0,0.0,3.0,8.0,6.0,1.0,1.0,0.0,0.0,2.1623733687855204
806,÷¿Œ,150454619,19096000.0,1.0,50.8,25.0,15.0,3.0,8.0,5.0,1.0,0.0,0.0,0.0,2.1623733687855204
807,÷¿Œ,151007813,19096000.0,1.0,50.8,25.0,0.0,3.0,8.0,4.0,1.0,1.0,1.0,0.0,2.1623733687855204
808,÷¿Œ,51751779,19200000.0,3.0,64.0,45.0,8.0,5.0,5.0,10.0,1.0,0.0,1.0,0.0,1.0210572530918465
809,÷¿Œ,150882489,19240000.0,1.0,48.1,35.0,0.0,6.0,9.0,8.0,1.0,1.0,1.0,0.0,2.473377583776069
810,÷¿Œ,48915181,19324800.0,2.0,67.1,32.7,14.5,14.0,19.0,10.0,1.0,1.0,1.0,1.0,2.685207637544674
811,÷¿Œ,149725677,19332000.0,1.0,48.8,0.0,0.0,4.0,8.0,6.0,1.0,1.0,0.0,0.0,2.1623733687855204
812,—¿Œ,148182547,11500000.0,2.0,51.0,20.0,10.0,32.0,37.0,2.0,1.0,0.0,1.0,0.0,5.043543971858369
813,—¿Œ,147415147,10039400.0,2.0,70.7,29.8,23.9,2.0,26.0,7.0,1.0,1.0,1.0,1.0,12.485205080274303
814,—¿Œ,150505429,7950000.0,2.0,47.0,31.0,6.0,7.0,9.0,14.0,1.0,0.0,0.0,1.0,7.541915835171431
815,—¿Œ,151128245,3012540.0,1.0,25.5,0.0,0.0,6.0,9.0,0.0,0.0,1.0,0.0,1.0,16.003072038597736
816,—¿Œ,151128240,3118080.0,1.0,26.9,0.0,0.0,4.0,9.0,0.0,0.0,1.0,0.0,1.0,16.003072038597736
817,—¿Œ,151128248,3442800.0,1.0,28.7,0.0,0.0,8.0,9.0,0.0,0.0,1.0,0.0,1.0,16.003072038597736
818,—¿Œ,150840604,3477600.0,1.0,33.6,13.8,10.8,5.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
819,—¿Œ,150840662,3487950.0,1.0,33.7,12.7,12.7,2.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
820,—¿Œ,150840554,3490300.0,1.0,33.4,13.5,10.8,7.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
821,—¿Œ,150840623,3513150.0,1.0,33.3,12.7,12.6,11.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
822,—¿Œ,150840702,3611850.0,1.0,36.3,14.2,13.7,2.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
823,—¿Œ,150840681,3633700.0,1.0,35.8,14.2,12.2,10.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
824,—¿Œ,150840747,3707548.0,1.0,32.8,24.2,0.0,2.0,14.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
825,—¿Œ,150840567,3827200.0,1.0,36.8,14.1,14.6,7.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
826,—¿Œ,149893529,3860626.0,1.0,30.1,0.0,0.0,8.0,17.0,20.0,1.0,1.0,1.0,1.0,15.8054963377285
827,—¿Œ,150784093,3950000.0,1.0,26.0,17.0,5.0,1.0,5.0,15.0,0.0,0.0,1.0,0.0,15.58841162204436
828,—¿Œ,148984143,4023689.0,1.0,29.8,29.8,0.0,4.0,8.0,10.0,0.0,0.0,1.0,0.0,12.747938822263952
829,—¿Œ,150841006,4173120.0,1.0,43.5,17.7,12.1,3.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
830,—¿Œ,150841021,4223775.0,1.0,42.5,17.6,11.2,4.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
831,—¿Œ,147362030,4300000.0,1.0,32.1,18.3,7.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,15.433196572741751
832,—¿Œ,150801331,4350000.0,1.0,18.0,14.0,0.0,5.0,5.0,10.0,0.0,0.0,1.0,0.0,11.755950718664371
833,—¿Œ,150840964,4370445.0,1.0,44.4,17.4,12.4,4.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
834,—¿Œ,150841035,4373760.0,2.0,42.9,29.9,0.0,6.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
835,—¿Œ,150180566,4399000.0,1.0,33.0,20.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,16.448394045365937
836,—¿Œ,150996181,4400000.0,1.0,27.4,15.0,0.0,16.0,26.0,5.0,1.0,1.0,1.0,0.0,12.495256394985281
837,—¿Œ,49850284,4400000.0,1.0,20.0,11.0,5.0,2.0,5.0,12.0,1.0,0.0,0.0,0.0,5.472115387163352
838,—¿Œ,148704993,4400000.0,1.0,33.4,18.9,5.6,1.0,5.0,0.0,0.0,0.0,0.0,0.0,10.991801989185625
839,—¿Œ,150840764,4438119.0,1.0,37.7,15.4,11.9,3.0,14.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
840,—¿Œ,148433667,62500000.0,4.0,180.0,101.0,30.0,7.0,14.0,11.0,1.0,0.0,1.0,1.0,6.917922069410791
841,—¿Œ,148929522,25278000.0,3.0,153.2,90.0,12.0,17.0,25.0,5.0,0.0,0.0,1.0,1.0,13.050334665873859
842,—¿Œ,23085108,55000000.0,5.0,224.0,114.2,25.0,33.0,40.0,10.0,1.0,0.0,1.0,0.0,11.674764534423904
843,—¿Œ,150871130,4450000.0,1.0,33.0,19.0,7.0,3.0,9.0,10.0,0.0,0.0,0.0,0.0,13.247598677496606
844,—¿Œ,149918725,4469265.0,1.0,33.1,33.1,0.0,4.0,8.0,10.0,0.0,0.0,1.0,0.0,12.747938822263952
845,—¿Œ,149893474,4483800.0,1.0,37.6,0.0,0.0,2.0,17.0,20.0,1.0,1.0,1.0,1.0,15.8054963377285
846,—¿Œ,149568974,4490000.0,1.0,36.0,20.0,10.0,2.0,12.0,10.0,0.0,0.0,0.0,0.0,16.295465531715344
847,—¿Œ,149504415,4500000.0,1.0,38.0,19.0,9.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,16.15430629388084
848,—¿Œ,150895488,4500000.0,1.0,32.0,20.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,13.068210796920429
849,—¿Œ,150373030,4520238.0,1.0,35.3,35.3,0.0,6.0,8.0,10.0,0.0,0.0,1.0,0.0,12.747938822263952
850,—¿Œ,149796950,4600000.0,1.0,31.0,19.0,6.0,1.0,9.0,50.0,1.0,0.0,0.0,1.0,12.219264997552807
851,—¿Œ,143798201,4600000.0,1.0,32.0,20.0,7.0,8.0,9.0,10.0,0.0,0.0,0.0,0.0,12.503009755835382
852,—¿Œ,150840789,4613840.0,1.0,39.2,14.6,13.1,7.0,14.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
853,—¿Œ,150648246,4650000.0,1.0,32.0,20.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,10.37719476902384
854,—¿Œ,150955700,4650000.0,1.0,35.0,21.0,7.0,5.0,9.0,10.0,0.0,0.0,0.0,1.0,14.586681586386424
855,—¿Œ,150840725,4690620.0,1.0,30.9,23.5,0.0,8.0,14.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
856,—¿Œ,149775543,4694000.0,1.0,38.0,21.0,6.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,14.24511655549603
857,—¿Œ,150996262,4700000.0,1.0,27.0,14.0,0.0,16.0,26.0,5.0,1.0,1.0,1.0,0.0,12.495256394985281
858,—¿Œ,24422074,4700000.0,1.0,35.0,20.0,6.0,1.0,9.0,7.0,0.0,0.0,0.0,0.0,14.050252490115096
859,—¿Œ,150779094,4700000.0,1.0,32.0,20.0,6.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,11.768060883931042
860,—¿Œ,150789506,4700000.0,1.0,36.5,20.8,6.5,1.0,9.0,10.0,0.0,0.0,0.0,1.0,13.981698369989617
861,—¿Œ,150840577,4718850.0,2.0,48.9,23.2,10.2,2.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
862,—¿Œ,150840816,4736580.0,1.0,44.4,17.2,11.7,13.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
863,—¿Œ,50524927,4750000.0,1.0,30.5,18.6,6.0,2.0,5.0,20.0,1.0,0.0,0.0,1.0,9.440144924277586
864,—¿Œ,150068566,4779000.0,1.0,27.0,0.0,0.0,13.0,29.0,2.0,1.0,1.0,1.0,1.0,12.495256394985281
865,—¿Œ,150840572,4790400.0,2.0,49.9,28.2,10.9,5.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
866,—¿Œ,150934001,4800000.0,1.0,38.0,18.0,9.0,2.0,16.0,0.0,0.0,0.0,0.0,1.0,16.438986087990607
867,—¿Œ,149419863,4800000.0,1.0,31.0,20.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,11.76702818165278
868,—¿Œ,149554247,89284680.0,4.0,144.2,86.1,0.0,5.0,10.0,7.0,1.0,0.0,1.0,0.0,5.051233539276656
869,—¿Œ,148622262,27000000.0,3.0,92.0,0.0,0.0,6.0,15.0,4.0,1.0,0.0,0.0,0.0,5.639135717229458
870,—¿Œ,150150449,12853349.0,2.0,51.8,30.1,0.0,1.0,7.0,15.0,1.0,1.0,1.0,0.0,4.373441616809396
871,—¿Œ,150841192,4811975.0,1.0,44.4,17.2,11.7,5.0,14.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
872,—¿Œ,150841103,4812408.0,1.0,45.1,16.8,12.3,12.0,14.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
873,—¿Œ,150840521,4884000.0,2.0,55.5,31.7,11.0,3.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
874,—¿Œ,150943846,4899000.0,1.0,37.8,20.0,0.0,2.0,16.0,10.0,0.0,0.0,0.0,1.0,16.36754421620551
875,—¿Œ,149812856,4900000.0,1.0,35.0,20.0,10.8,4.0,12.0,10.0,0.0,0.0,0.0,1.0,13.807860707755156
876,—¿Œ,150063230,4900000.0,1.0,32.0,20.0,6.0,3.0,5.0,10.0,0.0,0.0,0.0,1.0,13.621054567570333
877,—¿Œ,151015861,4900000.0,1.0,36.3,19.1,8.0,2.0,16.0,15.0,0.0,0.0,0.0,1.0,15.838835867178787
878,—¿Œ,39462407,4900000.0,1.0,35.0,25.0,6.3,5.0,9.0,0.0,0.0,0.0,1.0,1.0,15.43624052577995
879,—¿Œ,150840728,4949994.0,1.0,42.0,16.5,12.9,5.0,14.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
880,—¿Œ,150572582,4949989.0,1.0,32.3,0.0,0.0,9.0,21.0,0.0,0.0,1.0,0.0,1.0,14.817524528006953
881,—¿Œ,150841122,4951584.0,1.0,47.5,17.9,13.8,10.0,14.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
882,—¿Œ,150840949,4951584.0,1.0,47.5,17.9,13.8,16.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
883,—¿Œ,150840631,4956000.0,2.0,56.0,31.7,10.7,5.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
884,—¿Œ,150840549,4956450.0,2.0,57.3,31.7,11.1,2.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
885,—¿Œ,150840544,4978750.0,2.0,56.9,33.2,11.1,3.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
886,—¿Œ,150632886,4980000.0,1.0,33.0,19.0,7.0,6.0,9.0,20.0,1.0,0.0,0.0,0.0,14.60508192114831
887,—¿Œ,148160099,4990000.0,1.0,33.0,19.0,2.5,2.0,9.0,10.0,0.0,0.0,0.0,0.0,15.12739784718842
888,—¿Œ,148751400,5000000.0,2.0,40.0,25.0,5.0,8.0,12.0,0.0,0.0,0.0,0.0,1.0,12.617798250131226
889,—¿Œ,49111401,5000000.0,1.0,33.3,18.4,6.0,9.0,9.0,20.0,1.0,0.0,1.0,1.0,15.669846191155118
890,—¿Œ,50930388,5000000.0,1.0,39.1,20.9,9.0,11.0,12.0,5.0,0.0,0.0,0.0,1.0,15.564235839401285
891,—¿Œ,143170390,5000000.0,1.0,35.0,28.0,7.0,1.0,12.0,10.0,0.0,0.0,0.0,1.0,14.630145877663614
892,—¿Œ,22380672,5000000.0,1.0,32.0,20.0,7.0,4.0,5.0,10.0,0.0,0.0,0.0,1.0,10.466971727500242
893,—¿Œ,149482463,5000000.0,2.0,37.0,24.0,6.5,2.0,12.0,0.0,0.0,0.0,0.0,0.0,14.710061368815047
894,—¿Œ,151018757,5000000.0,2.0,40.0,25.0,7.0,7.0,12.0,0.0,0.0,0.0,0.0,1.0,12.588782657849666
895,—¿Œ,51677199,5024248.0,1.0,36.7,0.0,0.0,1.0,21.0,0.0,0.0,1.0,0.0,1.0,14.817524528006953
896,—¿Œ,150762269,11000000.0,2.0,55.1,33.7,9.5,4.0,18.0,10.0,0.0,0.0,1.0,1.0,14.11262717937239
897,—¿Œ,43991260,6572259.0,2.0,51.7,0.0,0.0,2.0,21.0,0.0,0.0,1.0,0.0,1.0,14.817524528006953
898,—¿Œ,150414008,5600000.0,2.0,45.0,28.0,6.0,9.0,9.0,5.0,0.0,0.0,0.0,0.0,15.450989577757612
899,—¿Œ,150840559,5044500.0,2.0,57.0,33.2,11.0,4.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
900,—¿Œ,150119583,5055980.0,1.0,34.6,0.0,0.0,6.0,21.0,0.0,0.0,1.0,0.0,1.0,14.817524528006953
901,—¿Œ,36303905,5090000.0,1.0,32.0,17.6,6.0,5.0,5.0,26.0,0.0,0.0,0.0,1.0,13.380759007261348
902,—¿Œ,150934366,5100000.0,1.0,37.8,21.0,0.0,2.0,16.0,15.0,0.0,0.0,0.0,1.0,16.438986087990607
903,—¿Œ,149611324,5100000.0,1.0,31.6,18.0,0.0,3.0,15.0,10.0,1.0,0.0,1.0,1.0,5.927839205067242
904,—¿Œ,150840531,5110450.0,2.0,57.1,33.2,11.0,9.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
905,—¿Œ,151110813,5130227.0,1.0,43.4,16.0,19.4,5.0,14.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
906,—¿Œ,150119585,5149608.0,1.0,35.0,0.0,0.0,6.0,21.0,0.0,0.0,1.0,0.0,1.0,14.817524528006953
907,—¿Œ,150557154,5150000.0,1.0,33.0,18.0,6.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,10.50563538481596
908,—¿Œ,149805190,5150000.0,1.0,32.0,17.0,8.0,4.0,12.0,20.0,1.0,0.0,0.0,1.0,12.560334015961448
909,—¿Œ,150244708,5200000.0,1.0,32.0,19.8,6.0,9.0,9.0,0.0,0.0,0.0,1.0,1.0,15.85777176044838
910,—¿Œ,149705370,5200000.0,1.0,40.0,20.0,10.0,9.0,12.0,0.0,0.0,0.0,0.0,1.0,10.956057447622351
911,—¿Œ,150104009,5200000.0,1.0,31.5,18.0,6.0,4.0,5.0,10.0,0.0,0.0,1.0,1.0,16.425862902787806
912,—¿Œ,49929839,5200000.0,1.0,32.0,21.0,6.0,6.0,9.0,20.0,1.0,0.0,0.0,1.0,10.444465007322918
913,—¿Œ,149455373,5200000.0,1.0,33.0,19.0,7.0,6.0,9.0,12.0,0.0,0.0,0.0,0.0,15.12739784718842
914,—¿Œ,150576729,5200000.0,1.0,31.6,20.0,0.0,3.0,13.0,4.0,1.0,1.0,1.0,0.0,7.257035818993355
915,—¿Œ,51889219,5200000.0,1.0,39.0,19.0,8.5,4.0,17.0,10.0,0.0,0.0,0.0,1.0,14.968031720767616
916,—¿Œ,150453978,5200000.0,2.0,41.3,25.6,5.0,3.0,5.0,10.0,0.0,0.0,1.0,1.0,16.896861532799687
917,—¿Œ,150269887,5200000.0,1.0,32.0,18.0,6.0,3.0,5.0,15.0,1.0,0.0,1.0,1.0,12.993621123424488
918,—¿Œ,148921637,5214041.0,1.0,34.0,0.0,0.0,16.0,21.0,0.0,0.0,1.0,0.0,1.0,14.817524528006953
919,—¿Œ,150572588,5216917.0,1.0,35.0,0.0,0.0,10.0,21.0,0.0,0.0,1.0,0.0,1.0,14.817524528006953
920,—¿Œ,148810439,5226969.0,1.0,34.0,0.0,0.0,13.0,21.0,0.0,0.0,1.0,0.0,1.0,14.817524528006953
921,—¿Œ,150786591,5250000.0,1.0,31.0,20.0,9.0,7.0,12.0,0.0,0.0,0.0,0.0,1.0,13.833557651614713
922,—¿Œ,147181104,5257959.0,1.0,33.1,14.0,10.0,4.0,8.0,15.0,0.0,1.0,1.0,0.0,12.747744331230686
923,—¿Œ,150048623,5290000.0,1.0,38.0,19.0,10.0,7.0,16.0,50.0,1.0,0.0,0.0,1.0,16.62591309939341
924,—¿Œ,151128235,3065900.0,1.0,26.7,0.0,0.0,3.0,9.0,0.0,0.0,1.0,0.0,1.0,16.003072038597736
925,—¿Œ,150759121,25278000.0,3.0,153.2,98.0,12.0,18.0,25.0,5.0,0.0,0.0,1.0,1.0,13.050334665873859
926,—¿Œ,149893449,6236351.0,2.0,56.3,0.0,0.0,2.0,17.0,20.0,1.0,1.0,1.0,1.0,15.8054963377285
927,—¿Œ,150572590,5296324.0,1.0,34.2,0.0,0.0,10.0,21.0,0.0,0.0,1.0,0.0,1.0,14.817524528006953
928,—¿Œ,149810272,5299000.0,1.0,32.0,18.0,6.0,9.0,9.0,10.0,0.0,0.0,1.0,1.0,15.912657445975734
929,—¿Œ,150638584,5300000.0,1.0,30.0,18.0,6.0,3.0,5.0,9.0,1.0,0.0,1.0,1.0,10.3670346526006
930,—¿Œ,150588091,5300000.0,2.0,45.0,29.0,6.0,9.0,12.0,15.0,0.0,0.0,0.0,1.0,15.72295321945311
931,—¿Œ,148625369,5300000.0,1.0,32.0,20.0,6.0,4.0,5.0,7.0,1.0,0.0,0.0,1.0,10.516689147229195
932,—¿Œ,150572591,5321487.0,1.0,35.0,0.0,0.0,16.0,21.0,0.0,0.0,1.0,0.0,1.0,14.817524528006953
933,—¿Œ,150840754,5332008.0,1.0,44.0,16.8,19.4,6.0,14.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
934,—¿Œ,150840739,5337440.0,1.0,45.8,20.0,12.5,7.0,14.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
935,—¿Œ,149976347,5350000.0,1.0,34.0,21.5,6.0,6.0,9.0,0.0,0.0,0.0,0.0,1.0,11.421874387665287
936,—¿Œ,148420139,5350000.0,2.0,45.0,29.1,5.5,1.0,5.0,15.0,1.0,0.0,0.0,0.0,13.35275515053474
937,—¿Œ,148810440,5382566.0,1.0,35.0,0.0,0.0,13.0,21.0,0.0,0.0,1.0,0.0,1.0,14.817524528006953
938,—¿Œ,150407973,5400000.0,2.0,44.0,28.0,6.0,5.0,9.0,15.0,1.0,0.0,0.0,1.0,11.051266244266914
939,—¿Œ,150540391,5400000.0,1.0,33.0,17.0,10.0,8.0,12.0,15.0,1.0,0.0,0.0,1.0,13.827465654021063
940,—¿Œ,149836856,5400000.0,2.0,37.5,24.0,7.0,1.0,12.0,15.0,1.0,0.0,0.0,0.0,15.310513862046545
941,—¿Œ,147384140,5448854.0,1.0,29.2,24.6,4.0,12.0,14.0,15.0,1.0,1.0,1.0,1.0,7.257035818993355
942,—¿Œ,150800713,5450000.0,2.0,44.0,26.0,6.0,11.0,12.0,0.0,0.0,0.0,0.0,1.0,14.710061368815047
943,—¿Œ,150510132,5490000.0,1.0,31.0,18.0,6.5,4.0,5.0,9.0,1.0,0.0,1.0,1.0,12.775223091138374
944,—¿Œ,151016370,5490000.0,3.0,55.0,33.0,5.5,2.0,5.0,10.0,0.0,0.0,1.0,0.0,16.547210711627294
945,—¿Œ,148891238,5490000.0,2.0,37.3,23.0,8.0,1.0,9.0,10.0,0.0,0.0,0.0,0.0,15.201539370572153
946,—¿Œ,148791398,5500000.0,1.0,39.0,19.0,9.0,17.0,17.0,10.0,0.0,0.0,0.0,1.0,14.967147940770104
947,—¿Œ,150942775,5500000.0,1.0,32.0,20.0,6.0,1.0,9.0,4.0,1.0,0.0,0.0,0.0,6.462339546066046
948,—¿Œ,150469066,5500000.0,1.0,32.0,20.0,6.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,6.310118699216319
949,—¿Œ,150167318,5500000.0,1.0,32.0,19.0,6.0,7.0,9.0,0.0,0.0,0.0,1.0,1.0,10.104633661316871
950,—¿Œ,150513069,5550000.0,1.0,31.0,19.0,6.0,4.0,5.0,5.0,1.0,0.0,1.0,1.0,12.946509475752986
951,—¿Œ,150564015,5590000.0,2.0,43.0,29.0,6.0,1.0,5.0,10.0,0.0,0.0,1.0,0.0,14.689254185182868
952,—¿Œ,150573100,7700000.0,2.0,46.0,28.3,6.0,13.0,14.0,10.0,0.0,0.0,0.0,1.0,10.744101789919737
953,—¿Œ,150938936,4970000.0,1.0,33.1,19.1,6.7,4.0,9.0,14.0,1.0,0.0,0.0,0.0,10.769609603793027
954,—¿Œ,143267237,62500000.0,4.0,154.0,85.0,55.0,7.0,32.0,10.0,1.0,0.0,1.0,1.0,6.331318085223979
955,—¿Œ,148810393,5592454.0,1.0,37.1,0.0,0.0,8.0,21.0,0.0,0.0,1.0,0.0,1.0,14.817524528006953
956,—¿Œ,49700485,5600000.0,1.0,33.0,20.0,7.0,4.0,5.0,12.0,1.0,0.0,1.0,1.0,8.572331414243731
957,—¿Œ,148858892,5600000.0,1.0,38.0,19.0,9.0,4.0,17.0,0.0,0.0,0.0,0.0,1.0,16.36754421620551
958,—¿Œ,149808338,5600000.0,2.0,44.0,28.0,6.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,13.247598677496606
959,—¿Œ,151131442,5600000.0,1.0,30.0,17.0,6.0,5.0,5.0,15.0,1.0,0.0,1.0,1.0,13.172500681776217
960,—¿Œ,49417296,5600000.0,1.0,38.0,20.0,10.0,8.0,12.0,0.0,0.0,0.0,0.0,1.0,14.796222760175603
961,—¿Œ,148369118,5600000.0,1.0,33.0,18.0,10.0,1.0,12.0,5.0,0.0,0.0,0.0,0.0,15.509861037000112
962,—¿Œ,150020494,5600000.0,1.0,35.2,20.0,10.0,11.0,12.0,15.0,0.0,0.0,0.0,1.0,16.143842386574843
963,—¿Œ,146791836,5600000.0,1.0,31.1,19.3,6.0,1.0,5.0,15.0,1.0,0.0,0.0,0.0,10.122114891018585
964,—¿Œ,148551817,5600000.0,1.0,35.0,19.9,9.6,10.0,12.0,0.0,0.0,0.0,0.0,1.0,14.121173824945616
965,—¿Œ,150840770,5644800.0,1.0,44.8,12.7,18.8,5.0,14.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
966,—¿Œ,149400729,5650000.0,1.0,38.0,21.0,8.0,13.0,17.0,15.0,0.0,0.0,1.0,0.0,15.42643154102007
967,—¿Œ,150645920,5650000.0,2.0,42.0,29.0,6.0,3.0,5.0,7.0,0.0,0.0,1.0,0.0,16.497845211881724
968,—¿Œ,150840862,5658382.0,2.0,55.4,34.3,10.0,11.0,16.0,20.0,0.0,1.0,1.0,1.0,19.57932890881126
969,—¿Œ,150303379,5690000.0,1.0,33.0,19.0,6.5,3.0,5.0,10.0,0.0,0.0,1.0,1.0,11.160105485517489
970,—¿Œ,149574673,5700000.0,2.0,42.6,27.9,5.4,1.0,5.0,13.0,1.0,0.0,1.0,0.0,12.679720506443914
